comment	label
"
                קניתי את המוצר כי אני קונה רק מכשירים של נוקיה מאחר שהם נחשבים לאיכותיים והמכשיר הנ""ל פופולארי במיוחד בקרב מי שמעדיפים את המכשיר הקלאסי על פני המסרטפונים עם מסכי המגע שלא כל אחד מסתדר איתם. יש למכשיר יתרונות, אולם יש בו גם חסרונות וחבל."	1
"
                המוצר איכותי, אבל מנגנוני ההגנה גורמים לכך שצריך להצית כמה פעמים עד שנדלק.. העמדת הסירים נוחה."	1
"
                למעט זה שהמיכל מים נהרס לי אחרי חצי שנה , אחלה מוצר . לא יודעת מאיפה להשיג מיכל מים עכשיו "	1
"
                איכות סאוונד מעולה, ביטול רעשים מדהים.. האוזנייה נוחה באוזן, ולפעמים נופלת, אם עושים ספורט או זזים הרבה.. האוזנייה השמאלית לא מסונכרנת טוב עם הימנית, ויש הרבה ניתוקים ובעיות.. לא ניתן לחבר 2 מכשירים בו זמנית (נגיד לפטופ ופלאפון!). מאד מאכזב"	1
"
                מהתרשמות קצרה, סתם טלפון עלוב.. לא ראיתי בו משהו שמצדיק את המחיר, וחבל כי היו ציפיות"	1
"
                יש לי את האוזניות שבוע, בינתיים הכל עובד כרגיל, האוזניות עצמן נוחות אבל לא בצורה מיוחדת, חלק מהדברים הרעים בהן זה חוסר חסינות לזיעה למרות שרצתי איתן ולא קרה להן שום דבר, אז הן לא למקלחת אבל אפשר לעשות איתן ספורט, וחיי סוללה, שהם בסדר אבל לא שווים לתווח המחיר"	1
"
                יש לי מכונת גילוח פיליפס מסידרת 700 שגם ניתנת לשטיפה כך שאני יכול להשוות.. בגדול ,לא התלהבתי מהמכונה הזו. אם הייתי צריך לבחור בשנית אם לקנות מכונה זו לא הייתי קונה אלא בוחר חברה אחרת טובה. לא מספיק שהמכניקה טובה."	1
"
                אחלה פלפון חוץ מה בלוטוס שלעיתים קרובות הוא מפסיק לעבוד לכמה שניות ואז ממשיך ..... ( לי זה מאוד מפריע)"	1
"
                מבחינה טכנית ובישול מהיר אני ממליצה  בחום  .... אבל מבחינת ניקוי לא ממליצה בכלל  סיוט "	1
"
                מוצר נאה. יפה במטבח. רמת גימור 4.5 מתוך 5. לא יזיקו עוד מדפים ופלסטיקה ארגונומית נוספת במקרר.. הכי מפריע לי זה שהתא הימני של המקפיא (יש אפשרות להפוך אותו למקרר) בזמן מצב שבת (שמירת שבת) מאבד את הקירור ל10-. מחיר סביר לגודל"	1
"
                מצלמה נתקעת באופן קבוע, מכשיר יקר ביחס לתמורה."	1
"
                משאיר אחריו ריח של סמרטוט. בפועל השתמשתי חודש והפסקתי. "	1
"
                שקטה ומגלחת מצויין, אבל  אחרי שנתיים וחצי של שימוש יומי הסוללה נחלשה מאד ובקושי מספיקה לגילוח אחד."	1
"
                איכות שמע טובה מאוד למוזיקה, נוחות מאוד על האוזן. אני קניתי לצורכי שיחה ומאכזבות מאוד..שומעים טוב את הצד השני בגלל האטימה אבל הצד השני תמיד מתלונן על רעשי רקע ורעש ""לבן"" במהלך השיחה. כרגע אני משתמש בהם לצורכי האזנה למוזיקה בלבד לצערי..."	1
"
                המכונה אצלי כבר 8 שנים. הסוללה שלה כל כך טובה ואיכותית . שהחזיקה לי שנה ללא שימוש. והספקתי להתגלח פעמיים עד שהתרוקנה.. נגד מים. אין בעיה לשטוף אותה חופשי. הבעיה העקרית והכי חשובה . הלהבים..... חצי שעה של גילוח שאתה נלחם עם הפנים כדיי להוריד את השיער. הבעיה בעיקר בצוואר ששם חייב להתאמץ. לא ממליץ ...."	1
"
                הגוף שמקרין חום סיר אינו עושה זאת בצורה אחידה. אני מניח שיש מוצרים טובים יותר בשוק."	1
"
                צריך לשים לב Android TV זה לא Android  שאנחנו מכירים מהטלפון. אי אפשר להתקין כל אפליקציה שרוצים. לדוגמא פרטנר TV לא ניתן להוריד ולהתקין בטלוויזיה ובכך לחסוך ממיר. יש לוודא שיש ווי פיי עם עוצמת אות גבוהה ומהירות גלישה טובה באזור ההתקנה של הטלוויזיה.  שיקוף של הטלפון בטלוויזיה לא עובד טוב יש קול ואין תמונה (בפרטנר TV דרך אפליקציית הטלפון). ."	1
"
                הוא יחסית טוב, קניתי ב6200₪. 1T מעולה!"	1
"
                חוץ מהרמקול בשיחות הכל עשר"	1
"
                שלום�. לידעתכם יש בעייה תכנתית BUG והבלוטוס לא מתחבר למחשב עם WIN 10 VERSION 1903 - נבדק עם 4 מחשבים ע""י טכנאי מחשבים בכיר . חשוב לדעת שבחברת ישפאר�שאין שירות טלפוני לתפעול המכשיר ולמעשה הם מפנים אותך לתחנות שירות של חברת ברימאג�שכל תפקידם זה לקחת את המוצר למסור אותו למעבדה� . אבל בסך הכל רציתי לשאול שאלה וליידע את החברה   ??? מצטערים אנחנו לא נותנים תמיכה לתפעול המכשיר !!! . אז במידה ואני שולח את המוצר למעבדה ? אז כמה זמן הם מטפלים ? אז התשובה - 30 ימי עסקים ( בפועל זה חודש וחצי )� - זה מצב הזויי� !!!�. אז רכשתי אוזניות מאוד יקרות�WH-1000XM3�א ולצערי התאכזתי כי יש בעייה תכנתית והבלוטוס לא מתחבר למחשב עם WIN 10 VERSION 1903 ולא יכול לקיים שיחות ועידה וכדומה�. ברוח המצב ראיתי לנכון לקנות מוצר מהארץ יותר יקר מחו""ל מתוך תקווה לקבל שירות ....אז זהוא המצב ...אין שירות !!! אז תעשו את השיקול שלכם "	1
"
                משאיר אחריו ריח של סמרטוט. בפועל השתמשתי חודש והפסקתי. "	1
"
                שקטה ומגלחת מצויין, אבל  אחרי שנתיים וחצי של שימוש יומי הסוללה נחלשה מאד ובקושי מספיקה לגילוח אחד."	1
"
                מבקש לתקן חוות דעת שהגיע מבן המשפחה שהוא זה שמשתמש במכשיר .מסך באיכות גבוהה אך מתחמם מאוד ולכן לא ניתן לשחק משחקים במכשיר,רמקולים טובים חזקים.מערכת הפעלה קשה מאוד לא ידידותית זו של הגלקסי טובה יותר ,חיישן קירבה עושה בעיות ,אם בוחרים מסך כהה זה משפיע לרעה על אפליקציות של צד שלישי ולא רואים כלום בהם המסך כהה .טעינה טובה יחסית המכשיר חתיך .לא ניתן לבחור צליל שיחה נכנסת שונה בין סים אחד לשני בניגוד למכשירים אחרים כמו גלקסי לדוגמא.ואני חוזר שוב המכשיר לוהט כמו מגהץ תוך דקה מרגע הפעלת משחק ונמצא במצב חמים כל זמן שמפעילים אותו .כמו כן הבעיות שתוארו למעלה קיימים גם ב 8 גיגה וגם ב 6 גיגה שיש לנו את שנהם ולכן נפרסם חוות דעת גם שם . "	1
"
                סאונד טוב, אחלה זמן סוללה ופיצ'רים.משומה לא נח לי באוזניים..  אבל כנראה שזה צורת האוזן שלי כי הן נחשבות לנוחות."	1
"
                אוזניות פשוטות עם איכות שמע מעולה יחסית למחיר. הבעיה היא בכך שהחלק הסיליקוני הקשיח שנכנס לאוזן עבה יחסית וכתוצאה מכך לאחר שימוש של כמה שעות, האוזניות מתחילות להכאיב באוזן. זו תופעה שלא קרתה לי עם אוזניות קודמות שהיו לי."	1
"
                הטלפון עצמו בסדר לגמרי עובד סבבה מצלמה טובה ביחס למחיר כיום. הסוללה של הטלפון מזעזעת לגמרי אני יכול להיות עם 100% ורק בתוך שעה של שימוש רצוף להגיע ל20% וזה מבאס ממש. לא ממליץ לקנות את הטלפון בשנת 2020"	1
"
                היה מדהים ועבד מעולה במשך שנתיים פלוס. אחר כך הפסיק לעבוד מקפיא. קודם בצד אחד ואחרי זה בצד שני. מתסכל מאוד. מי שקונה, שיקח בחשבון את עניין הזמן. "	1
"
                טלויזיה חכמה עם אנדרואיד 9 בהפעלה מהדלקה לוקח זמן למערכת להתייצב אחרת מגיבה לאט מאוד.. אין תמיכה בפרטנר טיוי בחנות גוגל אכזבה מכך."	1
"
                רכשת לפני מס חודשים והאמת.... ציפיתי ליותר..."	1
"
                שימוש של כ-8 חודשים סך הכל סביר.. מיקסר עם קערה גדולה 10 ליטר..  לא מעבד כמויות קטנות. . לש טוב בצק שמרים של עד קילוגרם. יותר דורש 4 דקות. הקצפה של כמות גדולה של ביצים ובלילות דורשת מהירות די גבוה. . החוסר ניכר במיוחד כשהוא מתחמם יחסית מהר.. יותר מ-10 דקות לישה לא מומלץ. "	1
"
                לא כל כך ממליץ, כדאי לקנות אוזניות לא גיימינג בערך באותו מחיר אבל הרבה יותר טובות"	1
"
                דלת המקרר נתלשה יום בהיר אחד.. לא היה שימוש חריג בדלת.. הטכנאים איתם דיברתי העלו שוב ושוב את הטענה שזאת בעיה מוכרת במקררי שארפ. עלות החלפת דלת כ 1500 ש""ח, מחיר מקרר"	1
"
                אוזניות נוחות מאוד שומעים מצויין אבל בלתי אפשרי לדבר איתם, צריך להיות באזור שקט מאוד כדי שהאדם בצד השני ישמע כמו שצריך."	1
"
                מכשיר קלאסי תוצרת חברת נוקיה המוכרת. מומלץ למי שמסתבך עם הסמארטפונים החדישים בשוק. מצלמה יחסית טובה לפלאפון ענתיקה שכזה, רמקול די מעולה, פלאפון די עמיד וחזק, חיי סוללה ארוכים מאוד.. בסה""כ מכשיר טוב, אבל ממש לא עולה על הרבה מכשירים אחרים בתחום הסמארטפונים"	1
"
                מכשיר נוראי.. אומנם נטען מהר אבל באותה המהירות הסוללה נגמרת(בשימוש 120Hz). לוקח לפלאפון זמן להגיב אם לוחצים על לחצני השתקה/פנס/לא להפריע/חיסכון בסוללה וכו'.. המגע מרגיש כלכך לא טוב לפעמים אני לא מספיק לגעת במסך והוא קולט את המגע(ולא שזה כן בסדר) ולפעמים הוא לא מזהה את המגע על המסך.. איכות צילום חלשה איכות וידיאו לא רעה.. איכות רמקולים באיכות מאוד גבוהה.. תצוגת מסך כשמועברת למוחשך(צבעים מרכזיים שחורים במקום לבנים) המכשיר לא מצליח להבין ועובר למצב מוחשך כללי ומוריד תאורה.. כשנכנסים לאפליקציה נגיד Instagram הוא נכנס במצב המוגדר כמוחשך(צבעים מרכזיים שחורים במקום לבנים) ואז יוצאים מהאפליקציה וחוזרים ה Instagram מופיע חצי שחור חצי לבן.. המכשיר היה בשימוש אצלי כמעט 3 חודשים ואני שמתי אותו למכירה."	1
"
                אוזניות יפות, סאונד טוב למוסיקה ביטול רעש סביר ומחיר שפוי. . כבדות ולוחצות באופן קצת מציק, לא משהו שארצה להשאיר על הראש יותר משעה. . שומעים אותי טוב בצד השני, אולם בשיחות רבות יש בצד השמע שלי ניתוקים רפטטיביים של שומע לא שומע.. הכי גרוע - למרות ביטול הרעש, משב רוח קטן ביותר נשמע בפנים כרוח פרצים, מה שהופך אותן גרועות אפילו להליכה. . אם אני שוקל את החיובי מול השלילי, לא הייתי קונה. "	1
"
                ההתרשמות שלי לא לקנות יש לי את המכונה היא חמודה ולא יותר מזה מוציא כמויות קטנות כי זה אספרסו לא מתאים לשוקו וכד' . תעשו אחד ועוד אחד מכונה שיש כל כך ארבה לקוחות מתלוננים הן על המכונה והן על השירות . זה לא שווה אפי' שיש שמשבחים אתה מכונה. בקיצור אתם יכולים ליפול עם מכונה טובה ושירות טוב . ויכולים שלא . אז אם שווה או לא תכליתו לבד. הטלפון שלי 0542185828"	1
"
                השתמשתי במוצר פעמיים.. אינו מנקה טוב את הריצפה. צריך לעבור על ליכלוך קל לפחות חמש פעמים . . משאיר סימני מים על הריצפה.. המוצר אכן נוח לעבודה, לתיפעול ולנקיון שלו אך אינו מבצע את מה שהוא צריך לבצע: נקיון."	1
"
                מההתחלה היתה לי בעיה עם היציבות של המנוע עד שזה התקלקל. שרות לקוחות גרוע, מחכה חודשיים וחצי שיבואו לקחת לתיקון ולא מגיעים. הזוי שזה השרות על מוצר כל כך יקר. מאכזב מאד"	1
"
                יש חנות בעפולה קניון החשמל שהמחיר של זה הוא 99 ש""ח בלבד"	1
"
                מבחינה טכנית ובישול מהיר אני ממליצה  בחום  .... אבל מבחינת ניקוי לא ממליצה בכלל  סיוט "	1
"
                מקרר יפה.  הפטנט של אזור אחד שניתן להגדיר כמקפיא או מקרר מצויין ונח. הבעיות- אומנם מקרר גדול ,אבל הניצול הפנימי שלו רחוק מאידיאלי. הבעיה העיקרית היא הכנת הקרח. פשוט קופא ולא ניתן לשלוף את המגירה של הקרח מהמקום.  דורש הפשרה ארוכה , מעל 12 שעות גם לא מספיק,וגם אז הבעיה חוזרת. המקרר אצלי 3 שנים ורוב הזמן אין אפשרות להפיק קרח."	1
"
                מיקסר נהדר, בורר מהירויות, קומפקטי ונראה נהדר.. חסר מאוד ידית בכדי להחזיק את הקערה כששופכים את התכולה, אבל הקערה מאוד קלה ונוחה לניקוי.. המנוע חזק מאוד בצורה מפתיעה.. יש בתחתית המיקסר מתקן שמצמיד את המיקסר לשיש, שזה דבר מעולה.. לא מומלץ! למי שמתכנן ללוש בצק מכיוון שרוב המרכב עשוי מפילסטיק, כל המיקסר מתנדנד ואחרי 4-5 לישות של בצק הלך לי המיסב שמסובב את המיקסר, הוא עדיין שמיש לערבוב, אבל לא אוכל להשתמש שוב ללישה!"	1
"
                יש לי את האוזניות שבוע, בינתיים הכל עובד כרגיל, האוזניות עצמן נוחות אבל לא בצורה מיוחדת, חלק מהדברים הרעים בהן זה חוסר חסינות לזיעה למרות שרצתי איתן ולא קרה להן שום דבר, אז הן לא למקלחת אבל אפשר לעשות איתן ספורט, וחיי סוללה, שהם בסדר אבל לא שווים לתווח המחיר"	1
"
                נמצא אצלי תקופה קצרה לבדיקה. . מוצר פשוט שנראה קצת מיושן אבל שורה תחתונה והחשובה באמת - מבצע את העבודה.. הילדים נהנו מאוד מהשוקו.. מנסיוני, במחיר הזה יש מקציפים טובים יותר. ראה חסרונות."	1
"
                טלפון גדול, חזק, מהיר, מסך ומצלמה מרשימים, סוללה ענקית שגם נטענת מהר וכיף להשתמש בו. אין ספק שזה ""ה"" טלפון שיש היום.. מצד שני יקר מאד, גדול מדי (לא מתאים לעבודה ביד אחת), אין בו שקע אוזניות, מתקשה לעבוד עם מטענים אלחוטיים ישנים, לא מאפשר גם שני סימים וגם כרטיס זכרון, והכי גרוע מבחינתי שיש המון וריאציות של הדגם S20 Ultra, לא כתוב בשום מקום (כמעט) מה בדיוק הגרסה הספציפית שיש לך ביד, ולכן קשה לדעת מה אתה קונה ואפילו המוכרים מתבלבלים בין הדגמים. צריך מאד להזהר מה קונים (לי למשל היה חשוב לקנות טלפון תומך 5G ובסוף מצאתי עצמי עם טלפון שלא תומך... רק בגלל שהמוכר הטעה אותי וזה לא רשום בצורה ברורה)."	1
"
                בהתחלה המקרר היה שקט מאד. יש בעיה שהחיווי על דלת פתוחה היא בציפצוף ותאורה פנימית למקרר וציפצוף בלבד למקפיא. עם בעיות שמיעה אי אפשר לדעת שהמקפיא פתוח. . גרוע מכך, אם המגירה במקפיא לא נסגרה היטב, דלת המקפיא תישאר פתוחה ברווח צר ללא התראה וכתוצאה מכך המדחס מתחיל להרעיש (וכל המקפיא הפשיר).. יש כמובן בעיית קפיאה של מצרכים בחלק האחורי של המקרר.. מוצר בינוני"	1
"
                אוזניות עם איכות סאונד טובה מאוד. נוחות ורכות על הראש, מאפשרות שמיעה לאורך שעות רבות. מוגנות מים ואבק, אפליקציה נחמדה. . לאוזניות יש חיסרון משמעותי -  לא ניתן לחבר אותן למחשב, טלויזיה, משחקי סוני. . פניתי לנציג ג'ברה בארץ וקיבלתי תשובה מדהימה : חברת ג'ברה העולמית לא מבטיחה תאימות למכשירים שהם לא מכשירים סלולאריים חכמים. . עובדה זו לא מצויינת על האריזה, לא מופיעה באף ביקורת או סקירה מקצועית. . גיליתי את החיסרון רק כשפתחתי את האריזה.. אין לי ספק שלא הייתי קונה את האוזניות אם הייתי יודע שהן מיועדות למכשיר נייד בלבד ולא מתאימות לראות סרט בטלוויזיה. . יש בשוק מכשירים אחרים עם תאימות מלאה ואף יותר זולים."	1
"
                רמקולים מהטובים שפגשתי. איכות תמונה טובה. זוית צפייה מהצד גרועה לקחת בחשבון בסלון... המסך עבה נאמר לי שזאת הסדרה הנמוכה ובגלל זה המסך עבה. המסך נדפק לאחר כמעט חודשיים ויאמר לזכות השירות שהחליפו בחדש. קורה וזה לא אומר כלום על הדגם מקווה שיחזיק מעמד "	1
"
                יש לי מכונת גילוח פיליפס מסידרת 700 שגם ניתנת לשטיפה כך שאני יכול להשוות.. בגדול ,לא התלהבתי מהמכונה הזו. אם הייתי צריך לבחור בשנית אם לקנות מכונה זו לא הייתי קונה אלא בוחר חברה אחרת טובה. לא מספיק שהמכניקה טובה."	1
"
                כראיים זולים ונראים טוב. קלים לניקוי"	1
"
                עברתי ממכשיר ישן וואווי mate10, ואני כבר רוצה לחזור אליו. הסמסונג מתחמם נורא אחרי שמשתמשים בו שעה, רוב העברת  הנתונים שבוצע בבית בתנאים נוחים וכשהוא לא מחובר למטען, המכשיר פשוט חם מוות.. הסוללה מתחסלת מהר. . כבד עומת הגודל שלו. "	1
"
                מכונה עם הרבה יומרה, אך התוצאות לא עומדות בהבטחות. מאז ומתמיד התגלחתי עם מכונות פיליפס, זו כבר הרביעית שלי, היקרה ביותר, והמאכזבת ביותר. . לגבי גילוח יבש: . צורת הגילוח של Sensotouch 3D שהם מתגאים בה כל כך, אומרת שהמכונה ""מחליקה"" על העור, כיוון שראשי הגילוח מתפצלים החוצה כשמופעל לחץ לכיוון העור. זה מעולה כשאחוזי הלחות נמוכים, וראשי הגילוח מחליקים על העור. אבל כשהלחות גבוהה, זה בלתי אפשרי וגורם לגירויים. בפרט בצוואר ובאיזור השפם, שבו לא ניתן לגלח איזור נקודתי אם היא מפספסת, והיא מפספסת. . איפה שהגילוח חלק, הוא חלק מאוד. אבל זה לא חוכמה, גם שאר המכונות מגלחות בלחיים בלי בעיה. . לגבי גילוח רטוב: יותר טוב, פחות מגרה. אבל פרויקט רציני עם הג'ל המים וכו'. בשביל מה קניתי מכונת גילוח אם אני משתמש בה כמו סכין?. גם בתור מכונה שמבקשת כל הזמן שאשטוף לה את הראשים היא קצת מטופשת, כי לפחות לדגמי COOL SKIN של פיליפס יש שרוך שאפשר לתלות את המכונה הפוכה על ברז כדי שתתייבש, פה אני צריך לדאוג לשים אותה על איזה מטלית בזווית כדי שתתייבש כמו שצריך.. בקיצור, לדעתי זו הקניה הגרועה ביותר שלי - מכונה יותר זולה של אותו היצרן עשתה עבודה טובה יותר. ומצד שני, אני רואה שאני היחיד פה כמעט שרשם חוות דעת מאוכזבת. אז אולי זה רק העור שלי בעייתי...?. נ.ב. מנגנון הניקוי שמוכרים עם דגם אחר דומה אכן מיותר, אפשר לנקות את המכונה תחת הברז."	1
"
                הכיריים מחממות מהר, הבעייה שמשטח הזכוכית מאוד רגיש. מספר שבועות אחרי הרכישה נפלה כוס על הכיריים והם נשברו. החלפתי זכוכית, עלות של מעל 1000 ש""ח! אתמול גיליתי פיצוץ בזכוכית, לא נראה כמו שבר ממכה, כמובן שאין אחריות כי אחריות על תיקון היא 3 חודשים :-(. אין לי ניסיון עם כיריים של חברה אחרת, לא בטוח שהייתי קונה כיריים כאלה יקרות שגם התיקון שלהן יקר בהתאם.. מבחינת ניקיון יש לי כתמים שלא יורדים, אולי אבנית, אני חושש לשים חומר כדי לא לפגוע בזכוכית ובציפוי שלה."	1
"
                נמצאת אתלי 3 חודשים. גודל האכזבה כגודל הציפייה. מיקוד אוטומטי לא רע בצילום אוטומט חכם גרוע בכל סיגי הצילום הידני. פשוט אינו מתפקס כשצריך אלא לוקח זמן בלי קשר ללחיצה על ההדק. מקרו גרוע מאוד. זום כםול 20 לא רע אבל הפוקוס בתחום זה קשה מאוד. בקיצור אני מפעיל מצלמה הרבה שנים במחיר שקניתי ציםיתי למצלמה שאני אתפעל ולא לכזו שעושה מה בראש שלה.. אורי"	1
"
                השירות של היבואן תמוז מזעזעז!!!! תיקנו רק יבואן רשמי !!!. תיאמתי הגעת טכנאי שהגיע אליי באיחור של ארבע שעות כמובן שהפסדתי יום עבודה שלם בגלל זה. ועד שכבר הגיע הטכנאי הוא זרק את הכיריים לתוך החור חיבר לשקע והלך לא הסכים אפילו שאבדוק שהכיריים עובדות/נדלקות ולענות לי על שאלות מינימליות של ההפעלה של הכיריים (אינדוקציה ראשונות שלי), התחיל לצעוק עליי שהוא ממהר ואין לו זמן אחרי כמה דקות מתקשרים אליי מהשירות לקבל את הכסף על ההתקנה. שירות מזעזע"	1
"
                זה מוצר חכם שהושקעה בו מחשבה בתכנון וחווית השימוש בו די טובה.. הסוללה לצערי לא שרדה את חצי השנה ומקצרת את השימוש בטורבו לכדי דקה   .. אם חשבתם שיש שירות ראוי בארץ - אז אין !. בניגוד למתחרה הגדול שניתן לקנות עבורו סוללות חילופיות בזול . ל XIAOMI - אין! לפחות לרגע כתיבת המילים הללו.. בקיצור - יש פוטנציאל לא ממומש ."	1
"
                בשימוש רק חודשיים ככה שאין לי הרבה נסיון מבחינת אמינות. . עיצוב נחמד, הכפתורים קצת מגושמים וגבוהים ונראה שיכולים להיפגע. . הבעיה של הכיריים היא ניצול המקום- לפני הכיריים האלה היו לנו כיריים עם כפתורים בצד ומשום מה היה הרבה יותר מקום. . אם רוצים לבשל עם 4 סירים אז רק סירים קטנים / בינוניים, ברגע ששמים סיר אחד גדול או מחבת, אי אפשר לשים סיר אחר בכלל. . חוץ מזה, נוחים לתפעול. "	1
"
                מראה יפה, קומפקטי ונוח לאיחסון, גוף המגהץ כבד ולא מאוד נח לשימוש, התוצאה שלו היא לא כמו של מגהץ קיטור."	1
"
                מכשיר חזק ונוח ככלי עבודה בכל מה שקשור לשימוש באפליקציות ומסמכים. איכות הצילום בינונית, למרות שבדגמים אחרים של שיומי, כמו פוקו, כבר התקינו מצלמות הרבה יותר איכותיות. . החסרון העצום הוא איכות השמע, הרמקולים חלשים, קשה לנהל שיחת טלפון בצורה נוחה, וגם איכות השמעת המוזיקה נמוכה. "	1
"
                ההגדרות הראשוניות ממש לא טובות. . יש צורך לבצע אופטימיזציה של אפשרויות הצפיה כגון סרט, ספורט, מדחקים, כדורגל וכ..."	1
"
                השירות של היבואן תמוז מזעזעז!!!! תיקנו רק יבואן רשמי !!!. תיאמתי הגעת טכנאי שהגיע אליי באיחור של ארבע שעות כמובן שהפסדתי יום עבודה שלם בגלל זה. ועד שכבר הגיע הטכנאי הוא זרק את הכיריים לתוך החור חיבר לשקע והלך לא הסכים אפילו שאבדוק שהכיריים עובדות/נדלקות ולענות לי על שאלות מינימליות של ההפעלה של הכיריים (אינדוקציה ראשונות שלי), התחיל לצעוק עליי שהוא ממהר ואין לו זמן אחרי כמה דקות מתקשרים אליי מהשירות לקבל את הכסף על ההתקנה. שירות מזעזע"	1
"
                צריך לשים לב Android TV זה לא Android  שאנחנו מכירים מהטלפון. אי אפשר להתקין כל אפליקציה שרוצים. לדוגמא פרטנר TV לא ניתן להוריד ולהתקין בטלוויזיה ובכך לחסוך ממיר. יש לוודא שיש ווי פיי עם עוצמת אות גבוהה ומהירות גלישה טובה באזור ההתקנה של הטלוויזיה.  שיקוף של הטלפון בטלוויזיה לא עובד טוב יש קול ואין תמונה (בפרטנר TV דרך אפליקציית הטלפון). ."	1
"
                מכואכזבת מחיי הסוללה. לא מחזיק לי הרבה זמן, ובנוסף עוצמת השמע לא ואו. מכל דאר הדברים אני מרוצה. איכות צילום גוהה, הטלפון נוח לשימנוש, המון פיצ'רים מעניינים, זול יחסית. "	1
"
                סביר, בעיקר באיכות שמע פחות בנוחות"	1
"
                התלבתתי המון חשבתי נקנה סמסונג ועוד המון מיקרוגלים שראיתי אבל שניפגשתי עם של יונדאי הבנתי שזה אותו דבר מבחינה םנימית ויותר זול לא הבסתי הזמנתי מרוצה מאודד ממליץ בחום שווה ביותר "	1
"
                אחלה פלפון חוץ מה בלוטוס שלעיתים קרובות הוא מפסיק לעבוד לכמה שניות ואז ממשיך ..... ( לי זה מאוד מפריע)"	1
"
                ההגדרות הראשוניות ממש לא טובות. . יש צורך לבצע אופטימיזציה של אפשרויות הצפיה כגון סרט, ספורט, מדחקים, כדורגל וכ..."	1
"
                מכונה טובה מאוד, הסוללה מחזיקה מעמד למספר שבועות. איכות החלקים והרגשה טובה. יקר אבל שווה. למעט המקרה שלי בו הרשת נקרעת מהר. כמוכן הזיפים לא נאספים אלא נושרים על הבגדים."	1
"
                מצלמה מעפנה, נתקע לפעמים אבל בסך הכל פלאפון סבבה."	1
"
                המקרר 500 ליטר נטו . המחיר זול בהשוואה למוצרים דומים. עם 3 שנות אחריות מלאה בניגוד למוצרים של חברות אחרות שנותנות 1 שנה או יותר בתשלום או שהאחריוות הינה רק על המדחס  בתקופה אחרי השנה הראשונה.. המקרר שקט .צללית נמוכה אך עמוקה .. חסרונות -אין מקום לבקבוקים עומדים בדלת .תבנית ביצים מינימליסטית שזאת בעייה.אין תא איחסון בניפרד לגבינות. תא ההקפאה לא בנוי טוב מבחינת פתחי יציאת האויר.המוצרים סוגרים את פתחי האיוורור  בהקפאה (הטכנאי הוזמן ביחד עם תקלת הדלתות) . דלתות לא ניסגרות מעצמם (הוזמן טכנאי).יש לוודא תמיד שהם סגורות."	1
"
                מוצר יפה. נראה יעיל. בפועל החלב לא מתחמם מספיק ונשאר פושר. הקצפה נחמדה. אבל שוב החלב והקצף לא חמים מספיק. . לא מתנקה היטב"	1
"
                מכשיר קלאסי תוצרת חברת נוקיה המוכרת. מומלץ למי שמסתבך עם הסמארטפונים החדישים בשוק. מצלמה יחסית טובה לפלאפון ענתיקה שכזה, רמקול די מעולה, פלאפון די עמיד וחזק, חיי סוללה ארוכים מאוד.. בסה""כ מכשיר טוב, אבל ממש לא עולה על הרבה מכשירים אחרים בתחום הסמארטפונים"	1
"
                בגדול... לא הייתי ממליץ. אחת הבעיות הקשות של הכיריים - הציפוי כרום \ נירוסטה שלהן סופג לכלוך ומאוד קשה להסיר אותו. חלק ממנו לא יוצא ומשאיר צלקות על הציפוי. המבער טורבו סביר, אבל לא מה שציפיתי. גם מבער גדול רגיל עושה עבודה זהה. לסיכום, הכיריים עושות את העבודה, אבל אם במטבח שלכם חשוב שהכיריים יראו טוב, זו לא הבחירה שלכם. "	1
"
                לא כל כך ממליץ, כדאי לקנות אוזניות לא גיימינג בערך באותו מחיר אבל הרבה יותר טובות"	1
"
                עושה את העבודה מעולה, אבל אחרי שנה וחמישה חודשים נשברו גלגלי השיניים במנוע הפנימי של המברשת, המכדיר באחריות ועדיין דורשים מאתנו בשירות דייסון 400 ש""ח עבור התיקון של החלק, פשוט מוגזם ולא סביר בעליל."	1
"
                אוזניות פשוטות עם איכות שמע מעולה יחסית למחיר. הבעיה היא בכך שהחלק הסיליקוני הקשיח שנכנס לאוזן עבה יחסית וכתוצאה מכך לאחר שימוש של כמה שעות, האוזניות מתחילות להכאיב באוזן. זו תופעה שלא קרתה לי עם אוזניות קודמות שהיו לי."	1
"
                בשימוש רק חודשיים ככה שאין לי הרבה נסיון מבחינת אמינות. . עיצוב נחמד, הכפתורים קצת מגושמים וגבוהים ונראה שיכולים להיפגע. . הבעיה של הכיריים היא ניצול המקום- לפני הכיריים האלה היו לנו כיריים עם כפתורים בצד ומשום מה היה הרבה יותר מקום. . אם רוצים לבשל עם 4 סירים אז רק סירים קטנים / בינוניים, ברגע ששמים סיר אחד גדול או מחבת, אי אפשר לשים סיר אחר בכלל. . חוץ מזה, נוחים לתפעול. "	1
"
                מוצר יפה. נראה יעיל. בפועל החלב לא מתחמם מספיק ונשאר פושר. הקצפה נחמדה. אבל שוב החלב והקצף לא חמים מספיק. . לא מתנקה היטב"	1
